designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,bp_g,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 604932300963224320,604932300963224320,133.31010573317408,11.957318217305522,3.0764239219237552,-2.8371361956512766,-5.2221016314260496,0.99089956,20.2764,2.2116299,0.9532852,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932404042610176,604932404042610176,133.24774597993178,11.947294496175703,1.119474856846474,-10.95349650995508,-2.9500028561225475,1.1171886,15.536377,1.0956621,0.47123718,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4983.7856,4.5394,-0.205,815.6512,0.0016,0.0012,7.0E-4
Gaia DR3 604932472761918720,604932472761918720,133.2802628714067,11.95944578708332,0.9994426632569041,-8.890953489472551,-11.543431204771611,0.99189436,15.465643,0.88933563,0.3560524,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5713.437,4.5528,-0.7497,972.5917,0.1866,0.1557,0.0842
Gaia DR3 604932502825516928,604932502825516928,133.30032672850407,11.962207975302983,0.3511799421955837,1.3152263117108645,-2.9735767359827228,0.9517708,18.02619,1.0821762,0.45420456,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4902.962,4.7257,-0.8048,1840.249,0.0065,0.0052,0.0028
Gaia DR3 604932537185256576,604932537185256576,133.27291241837304,11.965668115582009,0.8960312988600974,-6.363376002030641,-0.060853758465898994,1.0648541,19.60777,2.0252953,1.0511875,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932537187919360,604932537187919360,133.28298070260038,11.96515540536761,0.8378328271208919,-2.103987667219954,-2.9147924845520894,1.0866818,20.666409,1.4656277,0.46349144,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932541481395072,604932541481395072,133.27551182160607,11.97225769087131,0.47791566104745525,-1.8241739149656884,-7.28091581607875,0.98632807,17.132612,1.0353718,0.4342003,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5059.755,4.7435,-1.2562,1203.2883,0.0966,0.0783,0.0425
Gaia DR3 604932575841131520,604932575841131520,133.28703865790462,11.9840511679722,0.5881663040473702,1.0026461125564334,-5.558987718936525,1.0110251,15.255749,0.80837345,0.31962872,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5892.5947,4.4169,-0.1633,1294.1873,0.0517,0.0434,0.0232
Gaia DR3 604932605908693120,604932605908693120,133.19816745071077,11.910830554299254,,,,,20.974152,0.93618774,0.29480934,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932640267046272,604932640267046272,133.21232758873072,11.932206411437841,1.1658745539626874,-3.2121580601814186,-0.8834695614518822,0.9894407,20.739525,1.5916843,0.3343792,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932644559854464,604932644559854464,133.21021658466324,11.936684009995888,0.3951939125928967,-3.497883244265353,-3.594122451344553,1.0788822,20.625275,0.9042225,-0.292696,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932708986510208,604932708986510208,133.2026028246981,11.936191468650508,0.7038601209857611,-0.5039624455998447,0.3939659381096917,1.0515268,20.846046,1.8705711,0.7288914,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932713279833088,604932713279833088,133.19650852604994,11.935407958626964,,,,,21.071934,1.5888767,0.29416847,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932713280095360,604932713280095360,133.20056753462507,11.940115191554304,0.1424229653407576,4.087487161793657,-7.244442354901466,1.0279852,17.6376,0.84282875,0.34536362,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5504.9355,4.7251,-1.4333,2053.1587,0.0043,0.0036,0.002
Gaia DR3 604932777706038912,604932777706038912,133.23865826421593,11.949528586211239,,,,,20.810942,1.569952,0.39008522,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933018221557120,604933018221557120,133.19852066313993,11.957266011211006,1.1031329106479288,-11.231683440345508,-2.8280683333298926,0.95339376,14.631114,0.8776493,0.35611534,34.917137,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5550.3535,4.4375,-0.298,849.7305,0.0019,0.0016,8.0E-4
Gaia DR3 604932812063274880,604932812063274880,133.2028542215507,11.946838881125384,-0.12396318334139618,-0.17411965317333467,-0.3144006311641198,1.0329305,20.297218,0.54367447,0.22854805,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932812063382528,604932812063382528,133.2150581419665,11.949547936222707,,,,,20.940071,1.0310059,0.19351387,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932812065725440,604932812065725440,133.20269242641993,11.945620744228247,0.49086983258218386,-1.5118680402920286,-3.46421910300543,1.0704696,20.59101,1.6897087,0.6719341,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932816359309312,604932816359309312,133.20797450927185,11.94930588131972,0.7124322848570895,9.052492812318825,-5.159665634051125,0.9989414,17.847944,1.5099583,0.70321655,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4227.758,4.5234,-0.0135,1497.0431,0.0423,0.0314,0.0167
Gaia DR3 604932850719046016,604932850719046016,133.2183766059296,11.96354823523554,1.1030847832564206,-8.042930618506162,-7.3901470568200756,1.0120765,15.036965,0.9558573,0.3951149,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5337.274,4.6234,-0.2995,705.6249,0.021,0.0172,0.0091
Gaia DR3 604932915144915840,604932915144915840,133.18673152932976,11.954137915649428,-0.5756856955922274,5.739791563436382,-13.205044736214028,1.069495,20.781193,1.451397,0.42104912,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604932983868099200,604932983868099200,133.17162015698983,11.959252007639424,0.8641971071674863,-10.795609229587358,-7.191366561227754,1.0497226,18.425201,2.0986595,1.0638828,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3564.6057,4.255,-0.5868,1149.3025,0.3213,0.2209,0.126
Gaia DR3 604932988158004352,604932988158004352,133.17453202058002,11.951222948739096,1.085511019021397,-12.034162638634022,-2.9561475701533766,1.0519521,20.02588,2.1566696,1.0195599,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933469194333312,604933469194333312,133.23755152032624,11.988620326200087,0.6375950139253158,-3.0230075412422197,-7.73396684411484,1.0924796,15.329752,0.96159554,0.39382362,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5344.636,4.384,-0.1699,1170.8955,0.0929,0.0761,0.0406
Gaia DR3 604933503554074752,604933503554074752,133.2040916497524,11.990026135807373,0.25981991034283625,0.757838720731139,-0.3016897638181999,1.0056815,18.909945,0.9026394,0.38614655,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5359.068,4.7274,-1.0109,3560.7742,0.0028,0.0023,0.0012
Gaia DR3 604933567977369600,604933567977369600,133.24353803420223,11.996069502769371,0.9285954429524585,-1.1887159077364793,3.805173572397962,1.0979595,15.111541,0.8420496,0.33124352,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,5841.1206,4.4685,-0.6516,982.7333,0.1635,0.1375,0.0743
Gaia DR3 604933567977413888,604933567977413888,133.24699278372623,11.994386425688532,0.20134282347020996,-4.811207871488408,-1.2427643735564744,1.0186396,19.340775,1.8764801,0.8939171,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933636697001216,604933636697001216,133.23661883356215,12.00581992034989,-0.9552871393046996,-1.0563397077615444,-0.11960006687041186,0.9825583,20.582535,0.67606544,0.3136139,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933671056634752,604933671056634752,133.23941615347073,12.012907230318158,0.5218535287398315,-2.1173983050928036,-1.8712513642152802,0.9423048,18.8382,1.1385517,0.48036957,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4682.416,4.819,-1.5045,1883.5016,0.0092,0.0073,0.0039
Gaia DR3 604933086941070208,604933086941070208,133.18233472953835,11.96539114647437,1.5534617810927562,14.391475540180684,-26.643602560102856,0.9874826,18.87257,2.582981,1.4249859,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,3323.296,4.5879,-0.0324,746.2913,0.28,0.179,0.1205
Gaia DR3 604933121300811520,604933121300811520,133.2016705558947,11.979014367720543,0.8691198826120398,-11.259187308664542,-2.7180282845584873,1.0233624,18.125463,2.007248,1.0182438,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3873.4934,4.3405,-0.257,1309.2994,0.5941,0.4152,0.2335
Gaia DR3 604933125596954240,604933125596954240,133.19759137452365,11.969061822308982,1.131091271751489,-11.073866007092136,-2.6979816933500844,0.95152336,14.777056,0.9155779,0.3753662,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5438.037,4.4272,-0.1082,892.406,0.0601,0.0495,0.0264
Gaia DR3 604933155660659456,604933155660659456,133.24593584737582,11.962049944421947,1.912217374945544,4.335272029209301,-11.166335118910496,1.1325084,20.878317,1.5137253,0.30279732,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933159956689024,604933159956689024,133.24211804363023,11.964083753763045,0.19545307643133278,-1.0208242908974916,-6.549319897500006,1.0307488,19.746899,1.0931053,0.41939163,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933194315667712,604933194315667712,133.2561000831513,11.973630310794261,0.9730216747146743,2.8072747784584835,-20.530218473733356,1.0149559,20.283157,2.328453,1.1798935,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933228676166656,604933228676166656,133.23229117354663,11.962824866305505,1.1747698144046694,-11.593972698973372,-3.0364788877624393,1.9755453,16.11347,1.3146124,0.55653,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4616.6978,4.6178,-0.1186,709.6367,0.1639,0.1265,0.0667
Gaia DR3 604933228676167296,604933228676167296,133.22492252522068,11.964062740763996,1.960090876199636,5.995939925586129,-10.90903107291165,1.048194,18.781828,2.4898396,1.3625641,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3344.209,5.0411,-0.6486,321.1493,0.1884,0.1233,0.0774
Gaia DR3 604933228676759296,604933228676759296,133.22668538288931,11.965816076477745,,,,,21.079338,1.7399235,0.62231827,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933258739876096,604933258739876096,133.24721053154153,11.979301459702066,,,,,21.072842,1.1845703,0.18055153,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933263036588672,604933263036588672,133.23653350548955,11.97603042364447,,,,,21.120102,1.934269,0.81900215,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933263037538688,604933263037538688,133.24652191207932,11.977732973475108,0.29996507640100606,-2.8088559047664585,-0.7694395356856627,0.9348726,19.860426,0.7275753,0.35074806,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933400474853248,604933400474853248,133.273120155758,11.995910773529129,1.064584695031297,-11.262693848499246,-3.8137829293431413,0.990259,14.860549,1.0036755,0.41623402,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604933434834597120,604933434834597120,133.22299825994497,11.972374850192141,0.8057385338507002,-8.560269927580963,-6.8953295134789645,0.9583836,19.141531,1.6749058,0.79029083,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604933469193820416,604933469193820416,133.23166701936552,11.979633484790646,,,,,21.072464,0.44600105,-0.3274269,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604938107758027136,604938107758027136,133.32757472601537,11.961814773790033,1.5059568165477528,-4.6350135624999576,3.2223313557484463,1.0957311,19.79595,2.261055,1.1202145,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604938107759303808,604938107759303808,133.33116983015572,11.96198379597708,,,,,21.742264,1.3937912,-1.2403507,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604938206542089856,604938206542089856,133.32484263418297,11.97869001834094,0.2614327629056676,0.5438062032642627,-3.825767767046604,1.0001911,18.714602,0.7562237,0.33323288,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5743.0913,4.7138,-1.2257,3962.474,0.004,0.0034,0.0018
Gaia DR3 604938412700521472,604938412700521472,133.322437374379,11.983324176878995,2.9383948413177046,-87.79537127767505,-35.53943053426645,0.9233829,17.518438,1.890171,0.94940186,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3884.797,4.9725,-1.1409,370.0147,0.4713,0.3358,0.1833
Gaia DR3 604938412700689024,604938412700689024,133.31778853095076,11.988357999539058,1.5325624687897312,2.3379657156753257,-1.703021161490054,1.0595676,20.491856,1.5408478,0.6038227,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604938447060218112,604938447060218112,133.29893912822533,11.991947023428624,1.141125443305171,-11.108305390969512,-2.9362291469432265,0.8816916,12.620319,0.723979,0.28400135,33.04309,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 604938447060261376,604938447060261376,133.3044892178499,11.989614079515876,1.1062655200935403,6.051324249587867,-11.232819825367784,1.0626246,17.879496,2.1191616,1.0804977,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3748.4695,4.6556,-0.4867,630.5861,0.6065,0.4196,0.24
Gaia DR3 604938481420003328,604938481420003328,133.3099654969676,12.003857839340764,0.21989785571906761,0.41856778217230217,0.08215395232438755,1.0073007,16.861427,0.777792,0.3057785,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5761.7173,4.6949,-1.0899,1717.4054,0.0128,0.0108,0.0059
Gaia DR3 604938481420109824,604938481420109824,133.2991906641778,11.997925381426523,0.8090113443771153,-9.1123462375607,-3.1451611276496254,1.0913444,20.244564,2.1719856,1.042675,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604938584499219840,604938584499219840,133.31553563404844,12.007037664206408,0.8370902994035385,-4.98830375761738,-22.859142509959735,1.0035963,18.769318,1.8987942,0.9157028,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3614.262,4.7742,-0.4724,794.4545,0.0947,0.0658,0.0374
Gaia DR3 604938584501904384,604938584501904384,133.3131023734822,12.00236430202426,,,,,20.960344,0.72488785,-0.04529953,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939241630372864,604939241630372864,133.30477562789486,12.005276806447059,1.0804552905367324,-10.983161208414419,-2.8200561490016245,0.962336,15.944732,1.2247963,0.53610706,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4688.4014,4.5055,0.0184,910.3982,0.0418,0.0326,0.0171
Gaia DR3 604939241630373120,604939241630373120,133.30047858361382,12.004759003326543,0.7632709119201616,4.3911657283430845,-2.9897830479363035,0.97864956,16.616133,1.2942019,0.57816315,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4592.504,4.5413,0.1618,1106.2549,0.051,0.0393,0.0205
Gaia DR3 604939241630374144,604939241630374144,133.29106476601177,12.004914411212631,1.1591669331560932,-11.28840651007198,-2.59187070431227,1.0176843,14.004644,0.8303728,0.33113766,36.475315,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5833.6284,4.3073,-0.428,846.0482,0.1197,0.1005,0.0541
Gaia DR3 604939271693987456,604939271693987456,133.2783678131998,12.00912106604876,0.5282452149164125,-3.2207605413846507,-2.8997291793083027,1.0041773,19.439617,1.9568691,1.0329304,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939271694093440,604939271694093440,133.26629761501826,12.005054472641588,1.4084435192715221,-10.90488577357025,-2.85604862735394,1.0374604,20.188349,2.1018906,0.9557476,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939409132891136,604939409132891136,133.2977488816767,12.024002959816935,1.3929563610035989,-10.26355566643485,8.68440228487893,0.91245645,14.753998,0.9775696,0.40282726,42.246487,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5344.1313,4.5281,-0.1849,663.9581,0.1312,0.1073,0.0573
Gaia DR3 604939409132948864,604939409132948864,133.29665391443072,12.032162386743737,0.19884453079804604,-1.7551954255495417,-3.9158001689399757,1.0029535,18.395702,1.0037231,0.41456795,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5075.573,4.7169,-0.8716,2439.5918,0.0073,0.0059,0.0032
Gaia DR3 604939443492685824,604939443492685824,133.30672444931383,12.0282247178708,0.5328752421957688,-13.267133367559662,-11.393172121568378,1.0180757,19.884518,1.3822575,0.6024952,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939477852418048,604939477852418048,133.26149973939062,12.009710419460491,0.8340946675387654,0.1369963504579531,0.12172295992520576,1.0334754,18.298985,1.5048103,0.7184353,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4175.8667,4.797,-0.7237,1115.5822,0.005,0.0037,0.002
Gaia DR3 604939550867261440,604939550867261440,133.24899865538566,12.025423462786764,0.853113999993107,-8.73846124890892,-2.0634279554529447,1.0595334,20.511148,1.9433918,0.83322716,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939550868021760,604939550868021760,133.25450301026842,12.016599834730254,1.1982637068869544,-10.815425899235093,-2.9461466683026893,1.01653,15.319329,1.046361,0.4409275,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5089.432,4.5316,-0.2329,792.2372,0.0031,0.0025,0.0013
Gaia DR3 604939580931642624,604939580931642624,133.26696256216536,12.039339663159714,0.5565533531695541,0.8373807835357384,-11.27273843386408,0.9582656,18.78492,1.9023323,0.9397278,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3797.0542,4.9245,-0.8652,760.1306,0.1367,0.097,0.0539
Gaia DR3 604939615291378304,604939615291378304,133.28530309558843,12.028653457862701,0.6305381433694521,-2.2039835459656336,-8.728652056972525,1.0120796,18.217903,1.5865822,0.7535801,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4025.5305,4.656,-0.5127,1178.5421,0.0142,0.0103,0.0055
Gaia DR3 604939615291537792,604939615291537792,133.2830994433951,12.035246441912204,-0.21232966949539425,-3.9085718440037063,7.6086663363213844,1.0398635,20.198397,2.2752438,1.1497326,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939615294024960,604939615294024960,133.28520945052458,12.030043359978585,1.105655725947296,1.8410458687074391,-5.0749025382982405,0.9774715,19.888817,2.0946522,0.9795532,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939684010858624,604939684010858624,133.2710036617869,12.042642540136228,1.3123464722912312,-3.6598821610709704,-1.4112849885085417,1.10373,18.983604,2.5117416,1.3563805,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3338.7224,4.7231,-0.9399,375.3205,0.2821,0.1853,0.1153
Gaia DR3 604939684010861440,604939684010861440,133.2783762651026,12.050020956201191,0.3946665085816036,-0.19083165882186146,-3.072028209483958,0.9868349,19.457403,1.7258797,0.8333111,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939688306466432,604939688306466432,133.28097286304114,12.041149904883357,0.5873327775927344,-13.021955010078106,0.7475832792647654,1.1822387,20.936312,1.7992439,0.51423645,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939688306972672,604939688306972672,133.27225407136712,12.042003511564191,0.6764681005866163,2.478054492931559,-17.89226973423485,1.0713407,19.85339,2.5033245,1.3655682,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604939688308612736,604939688308612736,133.27246689454827,12.039065149073911,1.1890579264852812,-4.255214574842517,-45.194998559409,1.0125,18.16016,1.8516693,0.8871155,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3796.9436,4.7853,-0.4168,727.5712,0.2201,0.1556,0.086
Gaia DR3 604939722666708736,604939722666708736,133.2809808413404,12.056014666292024,0.967072236171456,-2.758453088700329,3.216719994713614,1.0228868,15.135246,0.9384947,0.38545513,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5524.696,4.5279,-0.177,867.4698,0.1831,0.1512,0.0809
Gaia DR3 604942501510188288,604942501510188288,133.06702140620908,11.886496218517582,0.4877036808632919,-3.9552266238570075,-1.2637614665020127,1.0190936,19.998915,2.0029278,0.94921494,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604942505805553920,604942505805553920,133.06847490848938,11.877799091862542,1.1976828674416866,5.081123834311467,-15.025570243232874,0.8910089,13.515175,0.69648457,0.2684679,-11.28258,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6154.1743,4.1774,-0.6205,806.6168,0.0815,0.0701,0.038
Gaia DR3 604942505805554176,604942505805554176,133.06434744677256,11.883738698877051,1.182116949555143,-10.727088852230832,-2.895973407855127,1.0003082,14.340963,0.83937263,0.3380499,38.937504,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5741.985,4.4771,-0.3173,740.9272,0.054,0.045,0.0241
Gaia DR3 604942540165288960,604942540165288960,133.07809278080984,11.898161306091637,0.9694080668704473,-11.369313367141828,-2.7227318238545073,1.0306927,18.195839,2.0228386,1.0127583,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3556.564,4.5535,-0.8219,612.5564,0.3154,0.2179,0.122
